Household ID,Household Type,Person ID,Age,Sex,Position in Household,Tags
245,family,21128,82,1,grandparent,
246,family,967,43,0,parent,
246,family,968,44,1,parent,
246,family,969,0,0,child,
246,family,970,0,0,child,
246,family,971,2,1,child,
246,family,972,4,0,child,
247,family,973,44,0,parent,
247,family,974,36,1,parent,
247,family,975,11,0,child,
247,family,976,10,1,child,
247,family,21607,59,0,grandparent,
248,family,977,43,0,parent,
248,family,978,42,1,parent,
248,family,979,15,0,child,
248,family,980,17,0,child,
249,family,981,37,0,parent,
249,family,982,39,1,parent,
249,family,983,13,0,child,
249,family,21196,66,0,grandparent,
250,family,984,36,0,parent,
250,family,985,41,1,parent,
250,family,986,14,1,child,
251,family,987,39,0,parent,
251,family,988,37,1,parent,
251,family,989,4,0,child,
251,family,21154,64,1,grandparent,
252,family,990,27,0,parent,
252,family,991,31,1,parent,
252,family,992,5,1,child,
252,family,993,9,1,child,
252,family,994,7,1,child,
253,family,995,53,0,parent,
253,family,996,53,1,parent,
253,family,997,15,1,child,
253,family,998,16,0,child,
254,family,999,51,0,parent,
254,family,1000,46,1,parent,
254,family,1001,11,1,child,
255,family,1002,64,0,parent,
255,family,1003,62,1,parent,
255,family,1004,14,0,child,
255,family,1005,16,0,child,
256,family,1006,36,0,parent,
256,family,1007,36,1,parent,
256,family,1008,12,0,child,
257,family,1009,39,0,parent,
257,family,1010,39,1,parent,
257,family,1011,0,1,child,
257,family,1012,0,0,child,
257,family,21377,66,1,grandparent,
257,family,21378,68,1,grandparent,
258,family,1013,42,0,parent,
258,family,1014,38,1,parent,
258,family,1015,8,0,child,
258,family,1016,10,1,child,
259,family,1017,39,0,parent,
259,family,1018,39,1,parent,
259,family,1019,16,1,child,
260,family,1020,36,0,parent,
260,family,1021,44,1,parent,
260,family,1022,4,1,child,
261,family,1023,36,0,parent,
261,family,1024,35,1,parent,
261,family,1025,16,0,child,
261,family,1026,15,1,child,
262,family,1027,50,0,parent,
262,family,1028,48,1,parent,
262,family,1029,16,1,child,
263,family,1030,38,0,parent,
263,family,1031,39,1,parent,
263,family,1032,11,0,child,
264,family,1033,49,0,parent,
264,family,1034,53,1,parent,
264,family,1035,3,1,child,
264,family,1036,2,0,child,
264,family,20645,75,0,grandparent,
264,family,20646,77,1,grandparent,
265,family,1037,39,0,parent,
265,family,1038,44,1,parent,
265,family,1039,6,1,child,
265,family,1040,3,0,child,
265,family,1041,8,1,child,
266,family,1042,21,0,parent,
266,family,1043,21,1,parent,
266,family,1044,0,1,child,
266,family,20878,60,1,grandparent,
266,family,20879,50,1,grandparent,
267,family,1045,43,0,parent,
267,family,1046,36,1,parent,
267,family,1047,13,1,child,
268,family,1048,63,0,parent,
268,family,1049,62,1,parent,
268,family,1050,15,0,child,
268,family,1051,17,0,child,
269,family,1052,25,0,parent,
269,family,1053,28,1,parent,
269,family,1054,5,0,child,
269,family,21056,53,1,grandparent,
270,family,1055,52,0,parent,
270,family,1056,50,1,parent,
270,family,1057,9,1,child,
270,family,1058,17,0,child,
270,family,1059,11,0,child,
270,family,1060,16,0,child,
270,family,1061,13,0,child,
271,family,1062,35,0,parent,
271,family,1063,42,1,parent,
271,family,1064,14,1,child,
271,family,1065,15,0,child,
271,family,1066,16,0,child,
272,family,1067,35,0,parent,
272,family,1068,36,1,parent,
272,family,1069,8,1,child,
273,family,1070,28,0,parent,
273,family,1071,28,1,parent,
273,family,1072,7,0,child,
273,family,1073,9,1,child,
274,family,1074,48,0,parent,
274,family,1075,53,1,parent,
274,family,1076,0,0,child,
274,family,1077,0,0,child,
274,family,1078,0,0,child,
275,family,1079,40,0,parent,
275,family,1080,41,1,parent,
275,family,1081,7,1,child,
275,family,1082,4,1,child,
276,family,1083,47,0,parent,
276,family,1084,45,1,parent,
276,family,1085,3,0,child,
276,family,21586,78,0,grandparent,
276,family,21587,76,0,grandparent,
277,family,1086,33,0,parent,
277,family,1087,32,1,parent,
277,family,1088,2,1,child,
277,family,1089,1,1,child,
277,family,1090,0,1,child,
277,family,1091,0,1,child,
278,family,1092,42,0,parent,
278,family,1093,39,1,parent,
278,family,1094,3,1,child,
278,family,1095,1,0,child,
278,family,1096,5,1,child,
279,family,1097,36,0,parent,
279,family,1098,44,1,parent,
279,family,1099,0,0,child,
279,family,1100,0,1,child,
279,family,1101,2,1,child,
280,family,1102,58,0,parent,
280,family,1103,61,1,parent,
280,family,1104,9,1,child,
281,family,1105,29,0,parent,
281,family,1106,28,1,parent,
281,family,1107,0,1,child,
281,family,20754,63,0,grandparent,
282,family,1108,29,0,parent,
282,family,1109,31,1,parent,
282,family,1110,3,1,child,
283,family,1111,51,0,parent,
283,family,1112,49,1,parent,
283,family,1113,16,1,child,
283,family,20598,67,0,grandparent,
284,family,1114,45,0,parent,
284,family,1115,52,1,parent,
284,family,1116,0,0,child,
284,family,1117,1,0,child,
285,family,1118,30,0,parent,
285,family,1119,30,1,parent,
285,family,1120,1,1,child,
285,family,1121,3,0,child,
285,family,20804,53,1,grandparent,
286,family,1122,34,0,parent,
286,family,1123,34,1,parent,
286,family,1124,11,0,child,
287,family,1125,26,0,parent,
287,family,1126,33,1,parent,
287,family,1127,9,0,child,
288,family,1128,64,0,parent,
288,family,1129,63,1,parent,
288,family,1130,13,1,child,
288,family,1131,14,1,child,
289,family,1132,37,0,parent,
289,family,1133,39,1,parent,
289,family,1134,8,0,child,
289,family,1135,6,0,child,
290,family,1136,50,0,parent,
290,family,1137,50,1,parent,
290,family,1138,12,0,child,
291,family,1139,47,0,parent,
291,family,1140,51,1,parent,
291,family,1141,6,0,child,
292,family,1142,44,0,parent,
292,family,1143,36,1,parent,
292,family,1144,9,0,child,
292,family,1145,4,1,child,
292,family,1146,10,1,child,
292,family,1147,5,1,child,
292,family,1148,6,0,child,
293,family,1149,35,0,parent,
293,family,1150,44,1,parent,
293,family,1151,1,1,child,
294,family,1152,54,0,parent,
294,family,1153,49,1,parent,
294,family,1154,12,0,child,
295,family,1155,41,0,parent,
295,family,1156,42,1,parent,
295,family,1157,6,1,child,
296,family,1158,36,0,parent,
296,family,1159,43,1,parent,
296,family,1160,11,0,child,
296,family,1161,7,1,child,
296,family,1162,13,0,child,
296,family,1163,10,0,child,
297,family,1164,35,0,parent,
297,family,1165,35,1,parent,
297,family,1166,13,0,child,
297,family,1167,11,1,child,
298,family,1168,27,0,parent,
298,family,1169,33,1,parent,
298,family,1170,5,1,child,
298,family,1171,7,1,child,
299,family,1172,23,0,parent,
299,family,1173,22,1,parent,
299,family,1174,1,1,child,
299,family,1175,1,0,child,
300,family,1176,27,0,parent,
300,family,1177,26,1,parent,
300,family,1178,4,1,child,
301,family,1179,58,0,parent,
301,family,1180,61,1,parent,
301,family,1181,7,0,child,
301,family,1182,9,1,child,
302,family,1183,53,0,parent,
302,family,1184,45,1,parent,
302,family,1185,14,1,child,
302,family,1186,11,1,child,
303,family,1187,52,0,parent,
303,family,1188,47,1,parent,
303,family,1189,9,1,child,
304,family,1190,36,0,parent,
304,family,1191,35,1,parent,
304,family,1192,0,1,child,
304,family,21238,65,0,grandparent,
304,family,21239,79,1,grandparent,
305,family,1193,45,0,parent,
305,family,1194,50,1,parent,
305,family,1195,16,1,child,
305,family,1196,15,0,child,
306,family,1197,29,0,parent,
306,family,1198,31,1,parent,
306,family,1199,0,0,child,
306,family,1200,0,1,child,
307,family,1201,61,0,parent,
307,family,1202,61,1,parent,
307,family,1203,11,1,child,
307,family,1204,11,0,child,
308,family,1205,30,0,parent,
308,family,1206,30,1,parent,
308,family,1207,3,0,child,
308,family,1208,1,0,child,
309,family,1209,41,0,parent,
309,family,1210,39,1,parent,
309,family,1211,16,1,child,
309,family,1212,17,1,child,
310,family,1213,34,0,parent,
310,family,1214,31,1,parent,
310,family,1215,4,0,child,
310,family,1216,2,0,child,
310,family,1217,7,1,child,
311,family,1218,40,0,parent,
311,family,1219,35,1,parent,
311,family,1220,10,0,child,
311,family,1221,9,0,child,
311,family,1222,8,0,child,
312,family,1223,50,0,parent,
312,family,1224,46,1,parent,
312,family,1225,17,1,child,
312,family,21163,79,0,grandparent,
313,family,1226,47,0,parent,
313,family,1227,50,1,parent,
313,family,1228,9,0,child,
314,family,1229,27,0,parent,
314,family,1230,26,1,parent,
314,family,1231,3,0,child,
314,family,1232,5,0,child,
314,family,1233,7,0,child,
315,family,1234,30,0,parent,
315,family,1235,29,1,parent,
315,family,1236,12,0,child,
315,family,1237,9,1,child,
315,family,20926,56,1,grandparent,
315,family,20927,66,0,grandparent,
316,family,1238,44,0,parent,
316,family,1239,35,1,parent,
316,family,1240,9,1,child,
316,family,1241,7,1,child,
317,family,1242,36,0,parent,
317,family,1243,42,1,parent,
317,family,1244,0,1,child,
317,family,1245,1,1,child,
318,family,1246,39,0,parent,
318,family,1247,44,1,parent,
318,family,1248,16,0,child,
319,family,1249,40,0,parent,
319,family,1250,37,1,parent,
319,family,1251,14,1,child,
320,family,1252,39,0,parent,
320,family,1253,39,1,parent,
320,family,1254,12,0,child,
320,family,20825,63,0,grandparent,
320,family,20826,66,0,grandparent,
321,family,1255,39,0,parent,
321,family,1256,42,1,parent,
321,family,1257,13,0,child,
322,family,1258,39,0,parent,
322,family,1259,36,1,parent,
322,family,1260,1,1,child,
323,family,1261,47,0,parent,
323,family,1262,45,1,parent,
323,family,1263,7,1,child,
323,family,1264,7,0,child,
323,family,1265,4,0,child,
324,family,1266,50,0,parent,
324,family,1267,53,1,parent,
324,family,1268,0,0,child,
325,family,1269,44,0,parent,
325,family,1270,38,1,parent,
325,family,1271,14,1,child,
325,family,1272,17,1,child,
326,family,1273,43,0,parent,
326,family,1274,39,1,parent,
326,family,1275,10,1,child,
326,family,1276,7,1,child,
327,family,1277,32,0,parent,
327,family,1278,31,1,parent,
327,family,1279,13,0,child,
327,family,21024,67,1,grandparent,
327,family,21025,67,0,grandparent,
328,family,1280,54,0,parent,
328,family,1281,47,1,parent,
328,family,1282,2,1,child,
328,family,1283,1,0,child,
329,family,1284,26,0,parent,
329,family,1285,26,1,parent,
329,family,1286,10,1,child,
330,family,1287,58,0,parent,
330,family,1288,64,1,parent,
330,family,1289,10,1,child,
330,family,1290,12,1,child,
331,family,1291,31,0,parent,
331,family,1292,34,1,parent,
331,family,1293,7,0,child,
331,family,1294,4,1,child,
331,family,1295,13,1,child,
331,family,1296,7,1,child,
331,family,1297,9,1,child,
331,family,1298,15,1,child,
331,family,1299,11,0,child,
331,family,21441,67,1,grandparent,
331,family,21442,49,0,grandparent,
332,family,1300,40,0,parent,
332,family,1301,39,1,parent,
332,family,1302,10,0,child,
332,family,1303,11,0,child,
332,family,1304,9,0,child,
333,family,1305,53,0,parent,
333,family,1306,52,1,parent,
333,family,1307,2,1,child,
333,family,1308,0,0,child,
334,family,1309,46,0,parent,
334,family,1310,52,1,parent,
334,family,1311,13,1,child,
334,family,1312,7,1,child,
334,family,1313,10,1,child,
335,family,1314,57,0,parent,
335,family,1315,63,1,parent,
335,family,1316,17,0,child,
335,family,1317,13,1,child,
335,family,1318,15,0,child,
335,family,20914,91,0,grandparent,
335,family,20915,85,0,grandparent,
336,family,1319,54,0,parent,
336,family,1320,45,1,parent,
336,family,1321,2,1,child,
337,family,1322,48,0,parent,
337,family,1323,46,1,parent,
337,family,1324,1,0,child,
338,family,1325,53,0,parent,
338,family,1326,50,1,parent,
338,family,1327,12,1,child,
338,family,1328,11,1,child,
338,family,21447,70,1,grandparent,
338,family,21448,77,0,grandparent,
339,family,1329,33,0,parent,
339,family,1330,25,1,parent,
339,family,1331,0,1,child,
340,family,1332,28,0,parent,
340,family,1333,33,1,parent,
340,family,1334,3,1,child,
340,family,1335,1,0,child,
341,family,1336,37,0,parent,
341,family,1337,39,1,parent,
341,family,1338,14,1,child,
341,family,1339,14,1,child,
342,family,1340,40,0,parent,
342,family,1341,35,1,parent,
342,family,1342,1,1,child,
343,family,1343,33,0,parent,
343,family,1344,31,1,parent,
343,family,1345,5,1,child,
344,family,1346,38,0,parent,
344,family,1347,40,1,parent,
344,family,1348,7,0,child,
344,family,1349,4,1,child,
345,family,1350,39,0,parent,
345,family,1351,42,1,parent,
345,family,1352,4,1,child,
345,family,1353,6,0,child,
346,family,1354,51,0,parent,
346,family,1355,54,1,parent,
346,family,1356,12,1,child,
346,family,1357,9,1,child,
347,family,1358,45,0,parent,
347,family,1359,48,1,parent,
347,family,1360,10,0,child,
348,family,1361,51,0,parent,
348,family,1362,52,1,parent,
348,family,1363,4,1,child,
348,family,1364,5,0,child,
349,family,1365,36,0,parent,
349,family,1366,38,1,parent,
349,family,1367,0,0,child,
350,family,1368,30,0,parent,
350,family,1369,33,1,parent,
350,family,1370,6,1,child,
350,family,1371,6,1,child,
351,family,1372,53,0,parent,
351,family,1373,53,1,parent,
351,family,1374,10,0,child,
352,family,1375,39,0,parent,
352,family,1376,38,1,parent,
352,family,1377,14,1,child,
352,family,1378,17,1,child,
352,family,21404,60,1,grandparent,
353,family,1379,44,0,parent,
353,family,1380,37,1,parent,
353,family,1381,4,0,child,
354,family,1382,50,0,parent,
354,family,1383,48,1,parent,
354,family,1384,14,1,child,
354,family,21479,77,0,grandparent,
354,family,21480,87,0,grandparent,
355,family,1385,26,0,parent,
355,family,1386,31,1,parent,
355,family,1387,0,1,child,
355,family,1388,0,0,child,
356,family,1389,60,0,parent,
356,family,1390,63,1,parent,
356,family,1391,12,0,child,
357,family,1392,43,0,parent,
357,family,1393,37,1,parent,
357,family,1394,8,1,child,
357,family,1395,10,1,child,
357,family,1396,15,0,child,
357,family,1397,13,0,child,
357,family,1398,13,1,child,
358,family,1399,41,0,parent,
358,family,1400,37,1,parent,
358,family,1401,10,0,child,
359,family,1402,37,0,parent,
359,family,1403,37,1,parent,
359,family,1404,1,1,child,
359,family,1405,0,1,child,
360,family,1406,48,0,parent,
360,family,1407,54,1,parent,
360,family,1408,11,1,child,
360,family,1409,10,0,child,
360,family,1410,13,0,child,
361,family,1411,40,0,parent,
361,family,1412,39,1,parent,
361,family,1413,3,0,child,
361,family,21626,66,0,grandparent,
362,family,1414,26,0,parent,
362,family,1415,26,1,parent,
362,family,1416,4,1,child,
362,family,1417,0,1,child,
362,family,1418,1,0,child,
363,family,1419,40,0,parent,
363,family,1420,40,1,parent,
363,family,1421,7,1,child,
363,family,1422,8,1,child,
364,family,1423,32,0,parent,
364,family,1424,31,1,parent,
364,family,1425,12,0,child,
364,family,1426,11,1,child,
365,family,1427,31,0,parent,
365,family,1428,33,1,parent,
365,family,1429,2,0,child,
365,family,1430,5,0,child,
366,family,1431,44,0,parent,
366,family,1432,37,1,parent,
366,family,1433,0,1,child,
366,family,1434,0,1,child,
366,family,1435,2,1,child,
366,family,1436,0,1,child,
366,family,1437,0,0,child,
366,family,1438,0,0,child,
366,family,1439,0,1,child,
367,family,1440,36,0,parent,
367,family,1441,39,1,parent,
367,family,1442,14,0,child,
367,family,1443,15,0,child,
368,family,1444,43,0,parent,
368,family,1445,41,1,parent,
368,family,1446,16,0,child,
368,family,1447,13,0,child,
369,family,1448,34,0,parent,
369,family,1449,32,1,parent,
369,family,1450,11,1,child,
369,family,1451,14,0,child,
369,family,20819,62,1,grandparent,
370,family,1452,29,0,parent,
370,family,1453,30,1,parent,
370,family,1454,4,1,child,
370,family,1455,6,1,child,
371,family,1456,52,0,parent,
371,family,1457,46,1,parent,
371,family,1458,1,0,child,
372,family,1459,40,0,parent,
372,family,1460,42,1,parent,
372,family,1461,0,0,child,
372,family,1462,2,1,child,
373,family,1463,42,0,parent,
373,family,1464,44,1,parent,
373,family,1465,7,0,child,
374,family,1466,43,0,parent,
374,family,1467,39,1,parent,
374,family,1468,17,1,child,
375,family,1469,53,0,parent,
375,family,1470,52,1,parent,
375,family,1471,2,1,child,
376,family,1472,15,0,parent,
376,family,1473,24,1,parent,
376,family,1474,0,1,child,
377,family,1475,42,0,parent,
377,family,1476,35,1,parent,
377,family,1477,4,0,child,
378,family,1478,29,0,parent,
378,family,1479,31,1,parent,
378,family,1480,4,1,child,
378,family,1481,2,0,child,
379,family,1482,31,0,parent,
379,family,1483,30,1,parent,
379,family,1484,6,1,child,
379,family,1485,9,1,child,
